 2022-05-09 10:41:43,523 - Starting new HTTPS connection (1): api.ipify.org:443
 2022-05-09 10:41:44,524 - https://api.ipify.org:443 "GET / HTTP/1.1" 200 12
 2022-05-09 10:41:52,415 - 'd'
 2022-05-09 10:41:52,487 - 'a'
 2022-05-09 10:41:52,647 - 'r'
 2022-05-09 10:41:52,767 - 'r'
 2022-05-09 10:41:52,967 - 'i'
 2022-05-09 10:41:53,135 - 'u'
 2022-05-09 10:41:53,215 - 's'
 2022-05-09 10:41:53,343 - Key.space
 2022-05-09 10:41:53,615 - 'p'
 2022-05-09 10:41:53,799 - 'l'
 2022-05-09 10:41:53,903 - 'e'
 2022-05-09 10:41:53,991 - 'a'
 2022-05-09 10:41:54,015 - 's'
 2022-05-09 10:41:54,103 - 'e'
 2022-05-09 10:41:54,207 - Key.space
 2022-05-09 10:41:54,727 - 'h'
 2022-05-09 10:41:54,831 - 'e'
 2022-05-09 10:41:55,063 - 'l'
 2022-05-09 10:41:55,239 - 'p'
 2022-05-09 10:41:55,319 - Key.space
 2022-05-09 10:41:55,559 - 'm'
 2022-05-09 10:41:55,671 - 'e'
 2022-05-09 10:41:55,775 - Key.space
 2022-05-09 10:41:55,951 - 'a'
 2022-05-09 10:41:56,459 - 'a'
 2022-05-09 10:41:56,490 - 'a'
 2022-05-09 10:41:56,521 - 'a'
 2022-05-09 10:41:56,552 - 'a'
 2022-05-09 10:41:56,598 - 'a'
 2022-05-09 10:41:56,629 - 'a'
 2022-05-09 10:41:56,660 - 'a'
 2022-05-09 10:41:56,691 - 'a'
 2022-05-09 10:41:56,722 - 'a'
 2022-05-09 10:41:56,752 - 'a'
 2022-05-09 10:41:56,783 - 'a'
 2022-05-09 10:41:56,814 - 'a'
 2022-05-09 10:41:56,861 - 'a'
 2022-05-09 10:41:56,892 - 'a'
 2022-05-09 10:41:56,923 - 'a'
 2022-05-09 10:41:56,954 - 'a'
 2022-05-09 10:41:56,985 - 'a'
 2022-05-09 10:41:57,016 - 'a'
 2022-05-09 10:41:57,047 - 'a'
 2022-05-09 10:41:57,078 - 'a'
 2022-05-09 10:41:57,124 - 'a'
 2022-05-09 10:41:57,155 - 'a'
 2022-05-09 10:41:57,186 - 'a'
 2022-05-09 10:41:57,217 - 'a'
 2022-05-09 10:41:57,248 - 'a'
 2022-05-09 10:41:57,279 - 'a'
 2022-05-09 10:41:57,310 - 'a'
 2022-05-09 10:42:01,211 - 'a'
 2022-05-09 10:42:01,212 - 'a'
 2022-05-09 10:42:01,212 - 'a'
 2022-05-09 10:42:01,212 - 'a'
 2022-05-09 10:42:01,212 - 'a'
 2022-05-09 10:42:01,213 - 'a'
 2022-05-09 10:42:01,213 - 'a'
 2022-05-09 10:42:01,213 - 'a'
 2022-05-09 10:42:01,214 - 'a'
 2022-05-09 10:42:01,214 - 'a'
 2022-05-09 10:42:01,214 - 'a'
 2022-05-09 10:42:01,214 - 'a'
 2022-05-09 10:42:01,214 - 'a'
 2022-05-09 10:42:01,215 - 'a'
 2022-05-09 10:42:01,215 - 'a'
 2022-05-09 10:42:01,216 - 'a'
 2022-05-09 10:42:01,216 - 'a'
 2022-05-09 10:42:01,217 - 'a'
 2022-05-09 10:42:01,217 - 'a'
 2022-05-09 10:42:01,217 - 'a'
 2022-05-09 10:42:01,218 - 'a'
 2022-05-09 10:42:01,218 - 'a'
 2022-05-09 10:42:01,218 - 'a'
 2022-05-09 10:42:01,219 - 'a'
 2022-05-09 10:42:01,219 - 'a'
