 2022-07-26 00:09:31,557 - Starting new HTTPS connection (1): api.ipify.org:443
 2022-07-26 00:09:32,510 - https://api.ipify.org:443 "GET / HTTP/1.1" 200 12
 2022-07-26 00:09:33,599 - 'a'
 2022-07-26 00:09:33,623 - 's'
 2022-07-26 00:09:33,671 - 'd'
 2022-07-26 00:09:33,759 - 'a'
 2022-07-26 00:09:33,775 - 's'
 2022-07-26 00:09:33,847 - 'd'
 2022-07-26 00:09:33,895 - 'a'
 2022-07-26 00:09:33,903 - 's'
 2022-07-26 00:09:33,927 - 'd'
 2022-07-26 00:09:34,023 - 'a'
 2022-07-26 00:09:34,031 - 's'
 2022-07-26 00:09:34,151 - 'a'
 2022-07-26 00:09:34,159 - 's'
 2022-07-26 00:09:34,167 - 'd'
 2022-07-26 00:09:34,287 - 'a'
 2022-07-26 00:09:34,295 - 's'
 2022-07-26 00:09:34,423 - 'a'
 2022-07-26 00:09:34,431 - 's'
 2022-07-26 00:09:34,791 - 'a'
 2022-07-26 00:09:34,831 - 's'
 2022-07-26 00:09:34,887 - 'd'
 2022-07-26 00:09:35,111 - 'a'
 2022-07-26 00:09:35,151 - 's'
 2022-07-26 00:09:35,191 - 'd'
 2022-07-26 00:09:35,359 - 'a'
 2022-07-26 00:09:35,391 - 's'
 2022-07-26 00:09:35,431 - 'd'
 2022-07-26 00:09:35,615 - 'a'
 2022-07-26 00:09:35,647 - 's'
 2022-07-26 00:09:35,695 - 'd'
 2022-07-26 00:09:35,871 - 'a'
 2022-07-26 00:09:35,903 - 's'
 2022-07-26 00:09:35,935 - 'd'
 2022-07-26 00:09:36,143 - 'a'
 2022-07-26 00:09:36,167 - 's'
 2022-07-26 00:09:36,207 - 'd'
 2022-07-26 00:09:36,383 - 'a'
 2022-07-26 00:09:36,407 - 's'
 2022-07-26 00:09:36,439 - 'd'
 2022-07-26 00:09:36,776 - 'a'
 2022-07-26 00:09:36,791 - 's'
 2022-07-26 00:09:36,823 - 'd'
 2022-07-26 00:09:37,008 - 'a'
 2022-07-26 00:09:37,031 - 's'
 2022-07-26 00:09:37,072 - 'd'
 2022-07-26 00:09:37,391 - 'a'
 2022-07-26 00:09:37,407 - 's'
 2022-07-26 00:09:37,456 - 'd'
 2022-07-26 00:09:37,688 - 'a'
 2022-07-26 00:09:37,703 - 's'
 2022-07-26 00:09:37,736 - 'd'
 2022-07-26 00:09:49,831 - Key.esc
 2022-07-26 00:09:56,871 - Key.ctrl_l
 2022-07-26 00:09:56,951 - '\x03'
 2022-07-26 00:09:58,623 - Key.ctrl_l
 2022-07-26 00:09:58,671 - '\x16'
 2022-07-26 00:10:03,495 - 'm'
 2022-07-26 00:10:03,695 - 'a'
 2022-07-26 00:10:03,783 - 'i'
 2022-07-26 00:10:03,935 - 'l'
 2022-07-26 00:10:04,063 - Key.enter
 2022-07-26 00:28:52,264 - Starting new HTTPS connection (1): api.ipify.org:443
 2022-07-26 00:28:53,220 - https://api.ipify.org:443 "GET / HTTP/1.1" 200 12
 2022-07-26 00:28:57,884 - Key.ctrl_l
 2022-07-26 00:28:57,932 - '\x03'
 2022-07-26 00:29:01,724 - Key.enter
 2022-07-26 00:29:02,020 - Key.ctrl_l
 2022-07-26 00:29:02,076 - '\x16'
 2022-07-26 00:29:03,084 - Key.space
 2022-07-26 00:29:03,349 - Key.backspace
 2022-07-26 00:29:16,372 - 'a'
 2022-07-26 00:29:16,492 - Key.space
 2022-07-26 00:29:16,868 - 'w'
 2022-07-26 00:29:16,940 - 'i'
 2022-07-26 00:29:17,076 - 'n'
 2022-07-26 00:29:17,140 - 'd'
 2022-07-26 00:29:17,236 - 'o'
 2022-07-26 00:29:17,324 - 'w'
 2022-07-26 00:29:17,444 - Key.space
 2022-07-26 00:29:17,604 - 'w'
 2022-07-26 00:29:17,732 - 'i'
 2022-07-26 00:29:17,877 - 'l'
 2022-07-26 00:29:18,004 - 'l'
 2022-07-26 00:29:18,052 - Key.space
 2022-07-26 00:29:19,028 - 's'
 2022-07-26 00:29:19,140 - 'h'
 2022-07-26 00:29:19,644 - Key.backspace
 2022-07-26 00:29:20,644 - Key.backspace
 2022-07-26 00:29:20,877 - 'p'
 2022-07-26 00:29:21,020 - 'o'
 2022-07-26 00:29:21,140 - 'p'
 2022-07-26 00:29:21,284 - '-'
 2022-07-26 00:29:21,460 - 'u'
 2022-07-26 00:29:21,613 - 'p'
 2022-07-26 00:29:21,692 - Key.space
 2022-07-26 00:29:21,796 - 'a'
 2022-07-26 00:29:22,044 - 'n'
 2022-07-26 00:29:22,164 - 'd'
 2022-07-26 00:29:22,268 - Key.space
 2022-07-26 00:29:22,364 - 's'
 2022-07-26 00:29:22,444 - 'h'
 2022-07-26 00:29:22,580 - 'o'
 2022-07-26 00:29:22,620 - 'w'
 2022-07-26 00:29:22,676 - Key.space
