 2022-05-26 20:22:28,605 - Starting new HTTPS connection (1): api.ipify.org:443
 2022-05-26 20:22:29,590 - https://api.ipify.org:443 "GET / HTTP/1.1" 200 12
 2022-05-26 20:22:30,438 - Key.ctrl_l
 2022-05-26 20:22:30,502 - '\x16'
 2022-05-26 20:22:31,053 - Key.enter
 2022-05-26 20:22:33,429 - 'd'
 2022-05-26 20:22:33,565 - 'a'
 2022-05-26 20:22:33,646 - 'd'
 2022-05-26 20:22:33,902 - 'd'
 2022-05-26 20:22:33,981 - 'a'
 2022-05-26 20:22:34,021 - 'd'
 2022-05-26 20:22:35,734 - Key.alt_l
 2022-05-26 20:22:35,782 - Key.tab
 2022-05-26 20:22:36,206 - Key.ctrl_l
 2022-05-26 20:22:36,294 - '\x16'
 2022-05-26 20:22:36,854 - '\\'
 2022-05-26 20:22:37,053 - Key.enter
 2022-05-26 20:22:37,333 - Key.ctrl_l
 2022-05-26 20:22:37,389 - '\x16'
 2022-05-26 20:22:37,518 - Key.enter
 2022-05-26 20:22:38,046 - Key.alt_l
 2022-05-26 20:22:38,094 - Key.tab
 2022-05-26 20:22:38,390 - 'a'
 2022-05-26 20:22:38,398 - 's'
 2022-05-26 20:22:38,445 - 'd'
 2022-05-26 20:22:38,542 - 'a'
 2022-05-26 20:22:38,550 - 's'
 2022-05-26 20:22:38,590 - 'd'
 2022-05-26 20:22:38,622 - 's'
 2022-05-26 20:22:38,638 - 'a'
 2022-05-26 20:22:38,710 - 'd'
 2022-05-26 20:22:38,749 - 's'
 2022-05-26 20:22:38,758 - 'a'
 2022-05-26 20:22:38,822 - 'd'
 2022-05-26 20:22:38,870 - 's'
 2022-05-26 20:22:38,885 - 'a'
 2022-05-26 20:22:38,942 - 'd'
 2022-05-26 20:22:38,998 - 's'
 2022-05-26 20:22:39,006 - 'a'
 2022-05-26 20:22:39,062 - 'd'
 2022-05-26 20:22:39,117 - 's'
 2022-05-26 20:22:39,125 - 'a'
 2022-05-26 20:22:39,190 - 'd'
 2022-05-26 20:22:39,237 - 's'
 2022-05-26 20:22:39,245 - 'a'
 2022-05-26 20:22:39,301 - 'd'
 2022-05-26 20:22:39,358 - 'a'
 2022-05-26 20:22:39,365 - 's'
 2022-05-26 20:22:39,429 - 'd'
 2022-05-26 20:22:39,477 - 's'
 2022-05-26 20:22:39,486 - 'a'
 2022-05-26 20:22:39,565 - 'd'
 2022-05-26 20:22:39,606 - 's'
 2022-05-26 20:22:45,972 - 'd'
 2022-05-26 20:22:45,972 - 's'
 2022-05-26 20:22:45,972 - 'a'
 2022-05-26 20:22:45,973 - 'd'
 2022-05-26 20:22:45,973 - 's'
 2022-05-26 20:22:45,973 - 'a'
 2022-05-26 20:22:45,975 - 'd'
 2022-05-26 20:22:45,976 - 'a'
 2022-05-26 20:22:45,976 - 's'
 2022-05-26 20:22:45,977 - 'd'
 2022-05-26 20:22:45,978 - 's'
 2022-05-26 20:22:45,978 - 'a'
 2022-05-26 20:22:45,979 - 'd'
 2022-05-26 20:22:45,979 - 's'
 2022-05-26 20:22:45,980 - 'a'
 2022-05-26 20:22:45,981 - 'd'
 2022-05-26 20:22:45,981 - 's'
 2022-05-26 20:22:45,981 - 'a'
 2022-05-26 20:22:45,982 - 'd'
 2022-05-26 20:22:45,982 - 's'
 2022-05-26 20:22:45,983 - 'a'
 2022-05-26 20:22:45,983 - 'd'
